orderID,OrderDate,RequiredDate,ShippedDate,freight,shipperID,ShipmentCompanyName,productID,productName,quantityPerUnit,unitPrice,discontinued,categoryID,categoryName,description,OrderID_actualordes,UnitPrice_actual,quantity,discount,customerID,CustomerCompanyName,contactName,contactTitle,CustomerCity,CustomerCountry,employeeID,employeeName,title,city,country,reportsTo,ReportTo_EmployeeName
10801,12/29/2014,1/26/2015,12/31/2014,97.09,2,United Package,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,Yes,6,Meat & Poultry,Prepared meats,10801,123.79,20,0.25,BOLID,Bolido Comidas preparadas,Martín Sommer,Owner,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10970,3/24/2015,4/7/2015,4/24/2015,16.16,1,Speedy Express,52,Filo Mix,16 - 2 kg boxes,7,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10970,7,40,0.2,BOLID,Bolido Comidas preparadas,Martín Sommer,Owner,Madrid,Spain,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10326,10/10/2013,11/7/2013,10/14/2013,77.92,2,United Package,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10326,17.6,24,0,BOLID,Bolido Comidas preparadas,Martín Sommer,Owner,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10326,10/10/2013,11/7/2013,10/14/2013,77.92,2,United Package,57,Ravioli Angelo,24 - 250 g pkgs.,19.5,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10326,15.6,16,0,BOLID,Bolido Comidas preparadas,Martín Sommer,Owner,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10326,10/10/2013,11/7/2013,10/14/2013,77.92,2,United Package,75,Rhonbrau Klosterbier,24 - 0.5 l bottles,7.75,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10326,6.2,50,0,BOLID,Bolido Comidas preparadas,Martín Sommer,Owner,Madrid,Spain,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10331,10/16/2013,11/27/2013,10/21/2013,10.19,1,Speedy Express,54,Tourtiere,16 pies,7.45,No,6,Meat & Poultry,Prepared meats,10331,5.9,15,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10340,10/29/2013,11/26/2013,11/8/2013,166.31,3,Federal Shipping,18,Carnarvon Tigers,16 kg pkg.,62.5,No,8,Seafood,Seaweed and fish,10340,50,20,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10340,10/29/2013,11/26/2013,11/8/2013,166.31,3,Federal Shipping,41,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,No,8,Seafood,Seaweed and fish,10340,7.7,12,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10340,10/29/2013,11/26/2013,11/8/2013,166.31,3,Federal Shipping,43,Ipoh Coffee,16 - 500 g tins,46,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10340,36.8,40,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10362,11/25/2013,12/23/2013,11/28/2013,96.04,1,Speedy Express,25,NuNuCa Nuss-Nougat-Creme,20 - 450 g glasses,14,No,3,Confections,"Desserts, candies, and sweet breads",10362,11.2,50,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10362,11/25/2013,12/23/2013,11/28/2013,96.04,1,Speedy Express,51,Manjimup Dried Apples,50 - 300 g pkgs.,53,No,7,Produce,Dried fruit and bean curd,10362,42.4,20,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10362,11/25/2013,12/23/2013,11/28/2013,96.04,1,Speedy Express,54,Tourtiere,16 pies,7.45,No,6,Meat & Poultry,Prepared meats,10362,5.9,24,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10470,3/11/2014,4/8/2014,3/14/2014,64.56,2,United Package,18,Carnarvon Tigers,16 kg pkg.,62.5,No,8,Seafood,Seaweed and fish,10470,50,30,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10470,3/11/2014,4/8/2014,3/14/2014,64.56,2,United Package,23,Tunnbrod,12 - 250 g pkgs.,9,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10470,7.2,15,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10470,3/11/2014,4/8/2014,3/14/2014,64.56,2,United Package,64,Wimmers gute Semmelknodel,20 bags x 4 pieces,33.25,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10470,26.6,8,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10715,10/23/2014,11/6/2014,10/29/2014,63.2,1,Speedy Express,10,Ikura,12 - 200 ml jars,31,No,8,Seafood,Seaweed and fish,10715,31,21,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10715,10/23/2014,11/6/2014,10/29/2014,63.2,1,Speedy Express,71,Flotemysost,10 - 500 g pkgs.,21.5,No,4,Dairy Products,Cheeses,10715,21.5,30,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10663,9/10/2014,9/24/2014,10/3/2014,113.15,2,United Package,40,Boston Crab Meat,24 - 4 oz tins,18.4,No,8,Seafood,Seaweed and fish,10663,18.4,30,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10663,9/10/2014,9/24/2014,10/3/2014,113.15,2,United Package,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,Yes,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10663,14,30,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10663,9/10/2014,9/24/2014,10/3/2014,113.15,2,United Package,51,Manjimup Dried Apples,50 - 300 g pkgs.,53,No,7,Produce,Dried fruit and bean curd,10663,53,20,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10511,4/18/2014,5/16/2014,4/21/2014,350.64,3,Federal Shipping,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10511,22,50,0.15,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10511,4/18/2014,5/16/2014,4/21/2014,350.64,3,Federal Shipping,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,No,7,Produce,Dried fruit and bean curd,10511,30,50,0.15,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10511,4/18/2014,5/16/2014,4/21/2014,350.64,3,Federal Shipping,8,Northwoods Cranberry Sauce,12 - 12 oz jars,40,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10511,40,10,0.15,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10525,5/2/2014,5/30/2014,5/23/2014,11.06,2,United Package,36,Inlagd Sill,24 - 250 g  jars,19,No,8,Seafood,Seaweed and fish,10525,19,30,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10525,5/2/2014,5/30/2014,5/23/2014,11.06,2,United Package,40,Boston Crab Meat,24 - 4 oz tins,18.4,No,8,Seafood,Seaweed and fish,10525,18.4,15,0.1,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10932,3/6/2015,4/3/2015,3/24/2015,134.64,1,Speedy Express,16,Pavlova,32 - 500 g boxes,17.45,No,3,Confections,"Desserts, candies, and sweet breads",10932,17.45,30,0.1,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10932,3/6/2015,4/3/2015,3/24/2015,134.64,1,Speedy Express,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",10932,49.3,14,0.1,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10932,3/6/2015,4/3/2015,3/24/2015,134.64,1,Speedy Express,72,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,No,4,Dairy Products,Cheeses,10932,34.8,16,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10932,3/6/2015,4/3/2015,3/24/2015,134.64,1,Speedy Express,75,Rhonbrau Klosterbier,24 - 0.5 l bottles,7.75,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10932,7.75,20,0.1,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10940,3/11/2015,4/8/2015,3/23/2015,19.77,3,Federal Shipping,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,No,7,Produce,Dried fruit and bean curd,10940,30,8,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10940,3/11/2015,4/8/2015,3/23/2015,19.77,3,Federal Shipping,13,Konbu,2 kg box,6,No,8,Seafood,Seaweed and fish,10940,6,20,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,8,Laura Callahan,Sales Manager,New York,USA,2,Andrew Fuller
10871,2/5/2015,3/5/2015,2/10/2015,112.27,2,United Package,6,Grandma's Boysenberry Spread,12 - 8 oz jars,25,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10871,25,50,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10871,2/5/2015,3/5/2015,2/10/2015,112.27,2,United Package,16,Pavlova,32 - 500 g boxes,17.45,No,3,Confections,"Desserts, candies, and sweet breads",10871,17.45,12,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10871,2/5/2015,3/5/2015,2/10/2015,112.27,2,United Package,17,Alice Mutton,20 - 1 kg tins,39,Yes,6,Meat & Poultry,Prepared meats,10871,39,16,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10876,2/9/2015,3/9/2015,2/12/2015,60.42,3,Federal Shipping,46,Spegesild,4 - 450 g glasses,12,No,8,Seafood,Seaweed and fish,10876,12,21,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
10876,2/9/2015,3/9/2015,2/12/2015,60.42,3,Federal Shipping,64,Wimmers gute Semmelknodel,20 bags x 4 pieces,33.25,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10876,33.25,20,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
10827,1/12/2015,1/26/2015,2/6/2015,63.54,2,United Package,10,Ikura,12 - 200 ml jars,31,No,8,Seafood,Seaweed and fish,10827,31,15,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10827,1/12/2015,1/26/2015,2/6/2015,63.54,2,United Package,39,Chartreuse verte,750 cc per bottle,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10827,18,21,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10732,11/6/2014,12/4/2014,11/7/2014,16.97,1,Speedy Express,76,Lakkalikori,500 ml,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10732,18,20,0,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10730,11/5/2014,12/3/2014,11/14/2014,20.12,1,Speedy Express,16,Pavlova,32 - 500 g boxes,17.45,No,3,Confections,"Desserts, candies, and sweet breads",10730,17.45,15,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,5,Steven Buchanan,Sales Manager,London,UK,2,Andrew Fuller
10730,11/5/2014,12/3/2014,11/14/2014,20.12,1,Speedy Express,31,Gorgonzola Telino,12 - 100 g pkgs,12.5,No,4,Dairy Products,Cheeses,10730,12.5,3,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,5,Steven Buchanan,Sales Manager,London,UK,2,Andrew Fuller
10730,11/5/2014,12/3/2014,11/14/2014,20.12,1,Speedy Express,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10730,21.05,10,0.05,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,5,Steven Buchanan,Sales Manager,London,UK,2,Andrew Fuller
10755,11/26/2014,12/24/2014,11/28/2014,16.71,2,United Package,47,Zaanse koeken,10 - 4 oz boxes,9.5,No,3,Confections,"Desserts, candies, and sweet breads",10755,9.5,30,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10755,11/26/2014,12/24/2014,11/28/2014,16.71,2,United Package,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10755,38,30,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10755,11/26/2014,12/24/2014,11/28/2014,16.71,2,United Package,57,Ravioli Angelo,24 - 250 g pkgs.,19.5,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10755,19.5,14,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10755,11/26/2014,12/24/2014,11/28/2014,16.71,2,United Package,69,Gudbrandsdalsost,10 kg pkg.,36,No,4,Dairy Products,Cheeses,10755,36,25,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
11076,5/6/2015,6/3/2015,NULL,38.28,2,United Package,6,Grandma's Boysenberry Spread,12 - 8 oz jars,25,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",11076,25,20,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
11076,5/6/2015,6/3/2015,NULL,38.28,2,United Package,14,Tofu,40 - 100 g pkgs.,23.25,No,7,Produce,Dried fruit and bean curd,11076,23.25,20,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
11076,5/6/2015,6/3/2015,NULL,38.28,2,United Package,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,No,3,Confections,"Desserts, candies, and sweet breads",11076,9.2,10,0.25,BONAP,Bon app',Laurence Lebihan,Owner,Marseille,France,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
11027,4/16/2015,5/14/2015,4/20/2015,52.52,1,Speedy Express,24,Guarana Fantastica,12 - 355 ml cans,4.5,Yes,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",11027,4.5,30,0.25,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
11027,4/16/2015,5/14/2015,4/20/2015,52.52,1,Speedy Express,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",11027,49.3,21,0.25,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
11045,4/23/2015,5/21/2015,NULL,70.58,2,United Package,33,Geitost,500 g,2.5,No,4,Dairy Products,Cheeses,11045,2.5,15,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
11045,4/23/2015,5/21/2015,NULL,70.58,2,United Package,51,Manjimup Dried Apples,50 - 300 g pkgs.,53,No,7,Produce,Dried fruit and bean curd,11045,53,24,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
11048,4/24/2015,5/22/2015,4/30/2015,24.12,3,Federal Shipping,68,Scottish Longbreads,10 boxes x 8 pieces,12.5,No,3,Confections,"Desserts, candies, and sweet breads",11048,12.5,42,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,7,Robert King,Sales Representative,London,UK,5,Steven Buchanan
10742,11/14/2014,12/12/2014,11/18/2014,243.73,3,Federal Shipping,3,Aniseed Syrup,12 - 550 ml bottles,10,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10742,10,20,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10742,11/14/2014,12/12/2014,11/18/2014,243.73,3,Federal Shipping,60,Camembert Pierrot,15 - 300 g rounds,34,No,4,Dairy Products,Cheeses,10742,34,50,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10742,11/14/2014,12/12/2014,11/18/2014,243.73,3,Federal Shipping,72,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,No,4,Dairy Products,Cheeses,10742,34.8,35,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10918,3/2/2015,3/30/2015,3/11/2015,48.83,3,Federal Shipping,1,Chai,10 boxes x 20 bags,18,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10918,18,60,0.25,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10918,3/2/2015,3/30/2015,3/11/2015,48.83,3,Federal Shipping,60,Camembert Pierrot,15 - 300 g rounds,34,No,4,Dairy Products,Cheeses,10918,34,25,0.25,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10944,3/12/2015,3/26/2015,3/13/2015,52.92,3,Federal Shipping,11,Queso Cabrales,1 kg pkg.,21,No,4,Dairy Products,Cheeses,10944,21,5,0.25,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10944,3/12/2015,3/26/2015,3/13/2015,52.92,3,Federal Shipping,44,Gula Malacca,20 - 2 kg bags,19.45,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10944,19.45,18,0.25,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10944,3/12/2015,3/26/2015,3/13/2015,52.92,3,Federal Shipping,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,No,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10944,38,18,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,6,Michael Suyama,Sales Representative,London,UK,5,Steven Buchanan
10949,3/13/2015,4/10/2015,3/17/2015,74.44,3,Federal Shipping,6,Grandma's Boysenberry Spread,12 - 8 oz jars,25,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10949,25,12,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10949,3/13/2015,4/10/2015,3/17/2015,74.44,3,Federal Shipping,10,Ikura,12 - 200 ml jars,31,No,8,Seafood,Seaweed and fish,10949,31,30,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10949,3/13/2015,4/10/2015,3/17/2015,74.44,3,Federal Shipping,17,Alice Mutton,20 - 1 kg tins,39,Yes,6,Meat & Poultry,Prepared meats,10949,39,6,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10949,3/13/2015,4/10/2015,3/17/2015,74.44,3,Federal Shipping,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",10949,49.3,60,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10975,3/25/2015,4/22/2015,3/27/2015,32.27,3,Federal Shipping,8,Northwoods Cranberry Sauce,12 - 12 oz jars,40,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10975,40,16,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10975,3/25/2015,4/22/2015,3/27/2015,32.27,3,Federal Shipping,75,Rhonbrau Klosterbier,24 - 0.5 l bottles,7.75,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10975,7.75,10,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,1,Nancy Davolio,Sales Representative,New York,USA,8,Laura Callahan
10982,3/27/2015,4/24/2015,4/8/2015,14.01,1,Speedy Express,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,No,7,Produce,Dried fruit and bean curd,10982,30,20,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10982,3/27/2015,4/24/2015,4/8/2015,14.01,1,Speedy Express,43,Ipoh Coffee,16 - 500 g tins,46,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10982,46,9,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,2,Andrew Fuller,Vice President Sales,New York,USA,NULL,NULL
10492,4/1/2014,4/29/2014,4/11/2014,62.89,1,Speedy Express,25,NuNuCa Nuss-Nougat-Creme,20 - 450 g glasses,14,No,3,Confections,"Desserts, candies, and sweet breads",10492,11.2,60,0.05,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10492,4/1/2014,4/29/2014,4/11/2014,62.89,1,Speedy Express,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,Yes,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",10492,11.2,20,0.05,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10389,12/20/2013,1/17/2014,12/24/2013,47.42,2,United Package,10,Ikura,12 - 200 ml jars,31,No,8,Seafood,Seaweed and fish,10389,24.8,16,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10389,12/20/2013,1/17/2014,12/24/2013,47.42,2,United Package,55,Pate chinois,24 boxes x 2 pies,24,No,6,Meat & Poultry,Prepared meats,10389,19.2,15,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10389,12/20/2013,1/17/2014,12/24/2013,47.42,2,United Package,62,Tarte au sucre,48 pies,49.3,No,3,Confections,"Desserts, candies, and sweet breads",10389,39.4,20,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10389,12/20/2013,1/17/2014,12/24/2013,47.42,2,United Package,70,Outback Lager,24 - 355 ml bottles,15,No,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10389,12,30,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,4,Margaret Peacock,Sales Representative,New York,USA,8,Laura Callahan
10410,1/10/2014,2/7/2014,1/15/2014,2.4,3,Federal Shipping,33,Geitost,500 g,2.5,No,4,Dairy Products,Cheeses,10410,2,49,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10410,1/10/2014,2/7/2014,1/15/2014,2.4,3,Federal Shipping,59,Raclette Courdavault,5 kg pkg.,55,No,4,Dairy Products,Cheeses,10410,44,16,0,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,3,Janet Leverling,Sales Representative,New York,USA,8,Laura Callahan
10411,1/10/2014,2/7/2014,1/21/2014,23.65,3,Federal Shipping,41,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,No,8,Seafood,Seaweed and fish,10411,7.7,25,0.2,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
10411,1/10/2014,2/7/2014,1/21/2014,23.65,3,Federal Shipping,44,Gula Malacca,20 - 2 kg bags,19.45,No,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10411,15.5,40,0.2,BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,9,Anne Dodsworth,Sales Representative,London,UK,5,Steven Buchanan
